archivo,inicio_s,fin_s,clase,theta_AF3,alpha_AF3,beta_AF3,alpha_beta_AF3,theta_T7,alpha_T7,beta_T7,alpha_beta_T7,theta_Pz,alpha_Pz,beta_Pz,alpha_beta_Pz,theta_T8,alpha_T8,beta_T8,alpha_beta_T8,theta_AF4,alpha_AF4,beta_AF4,alpha_beta_AF4,theta_prom,alpha_prom,beta_prom,alpha_beta_prom
001 (13).edf,75,85,0,5.597251297509008e-12,4.716365271242171e-12,1.8369006725781953e-12,2.5675668486867513,4.860547479187228e-12,4.198943511889241e-12,5.688523350547916e-12,0.7381429684181222,5.579188691108284e-12,7.05929516128788e-12,3.033736969716972e-12,2.326930525538101,5.794192930738962e-12,4.692218635568911e-12,2.7401386436835556e-12,1.7124019057886732,5.895638577186368e-12,5.2396587889180735e-12,1.9617639117384867e-12,2.6708916182858946,5.54536379514597e-12,5.181296273781256e-12,3.052212709653025e-12,1.6975541243880952
001 (13).edf,80,90,0,5.9687675948079844e-12,1.1081153373213097e-11,2.0298228402690666e-12,5.459172669346954,3.7846694655427475e-12,3.7250800329789144e-12,3.4904723070000207e-12,1.0672137479814396,7.50018259658287e-12,1.672084392825776e-11,3.1486627082703472e-12,5.310458908265538,8.538670767488234e-12,1.2690319954310387e-11,2.593799780592225e-12,4.8925595758254286,5.559696398509859e-12,1.41566797580801e-11,2.279437401476507e-12,6.2106025587323,6.270397364586339e-12,1.1674815409368053e-11,2.7084390075216332e-12,4.3105328851585005
001 (13).edf,85,95,0,3.93301617152694e-12,7.728344281335175e-12,1.7705471779248631e-12,4.36494682417502,3.3982356435536807e-12,3.9320683208128825e-12,4.761908865647458e-12,0.8257336357650462,7.32682196173214e-12,1.6515505182845322e-11,2.983269284519684e-12,5.536042377583883,6.671480636761105e-12,7.999307673313466e-12,2.5080270992015685e-12,3.1894821534663835,3.0627069234237486e-12,8.796491900415853e-12,1.9360208934376702e-12,4.543593475789653,4.878452267399523e-12,8.994343471744539e-12,2.7919546641462485e-12,3.221522035170624
001 (13).edf,90,100,0,6.75558898375796e-12,6.196307988221177e-12,1.7087743466526536e-12,3.6261710040060158,4.588932583927353e-12,7.050314950213533e-12,8.598722254264068e-12,0.8199258845367767,1.0719740860895707e-11,1.1813046976841465e-11,2.825614900575856e-12,4.180699561866688,6.170717956971079e-12,8.245922074276934e-12,3.691019551891978e-12,2.234049957836219,6.277321390075505e-12,6.8051394110723245e-12,1.979133345091159e-12,3.4384441189630297,6.902460355125521e-12,8.022146280125086e-12,3.760652879695143e-12,2.133179141164286
001 (13).edf,95,105,0,7.670875142700279e-12,5.777756812081832e-12,1.6320458293048385e-12,3.5401927496992154,4.914034247611618e-12,5.9932172308878944e-12,7.106919275482051e-12,0.8432932749867746,5.974297919389137e-12,1.2738729225032325e-11,3.0109073618095415e-12,4.230860566024325,5.511819995419876e-12,6.6493634653004335e-12,3.3395705439466943e-12,1.9910833976401756,7.456042409325515e-12,5.755702398171281e-12,1.924445822718096e-12,2.9908362865949125,6.305413942889285e-12,7.382953826294754e-12,3.402777766652244e-12,2.169684396862134
001 (13).edf,100,110,0,5.296372200441817e-12,1.002569762322758e-11,1.595097383974046e-12,6.285320083874396,3.2269254307479283e-12,5.9041152034525284e-12,4.829483773106447e-12,1.2225147615838972,5.640693087067178e-12,2.5555830941674026e-11,2.729313191846195e-12,9.363465877797351,6.118099863031796e-12,6.443379270838261e-12,1.978094312261431e-12,3.257367068343648,4.9875026694056085e-12,1.1599881946757034e-11,1.8638234577964867e-12,6.223702088432262,5.0539186501388645e-12,1.1905780997189885e-11,2.5991624237969213e-12,4.580622160502622
001 (13).edf,105,115,0,4.763538266473101e-12,4.602000199101004e-12,1.32700503784247e-12,3.4679598553621407,3.62889113075508e-12,4.332215313882782e-12,4.8615325212255555e-12,0.891121327476107,5.866953373517273e-12,1.2690691586824789e-11,2.571522787385774e-12,4.935088131078249,6.091416682507792e-12,4.336697472376254e-12,2.061376055498878e-12,2.103787642632106,5.9457832559998374e-12,5.062763245443004e-12,1.4684474681341002e-12,3.447697895435145,5.259316541850617e-12,6.204873563525567e-12,2.4579767740173556e-12,2.5243825039828285
001 (13).edf,110,120,0,3.896850207289522e-12,9.15215471256376e-12,1.5025784727088973e-12,6.090966214938484,3.751462521615294e-12,4.308339719769492e-12,4.49450712007254e-12,0.958578906356245,7.440472253221253e-12,1.9703118353043798e-11,2.5256517392386735e-12,7.801201585687764,4.8811157271702235e-12,6.6939295196126406e-12,2.9150672504001014e-12,2.296320785976337,3.700910218898606e-12,8.576294172093958e-12,1.7301396068478298e-12,4.956995457562671,4.7341621856389795e-12,9.686767295416729e-12,2.6335888378536084e-12,3.6781623449283396
001 (13).edf,115,125,0,7.451917391745957e-12,7.648497050118234e-12,1.7371799726608442e-12,4.402823639742408,2.5064368577781402e-11,4.34374506756019e-12,5.118838358070643e-12,0.8485802370984428,8.093089505397015e-12,1.401928786948805e-11,2.4570793866080363e-12,5.705671516312496,6.245480395370037e-12,5.880778564180319e-12,2.3678436820327714e-12,2.4836008427430167,7.1883674327854305e-12,7.291826392922703e-12,1.640929388036918e-12,4.443717350717988,1.0808644660615969e-11,7.836826988853899e-12,2.6643741574818424e-12,2.9413387631190107
001 (13).edf,120,130,0,7.229539196113124e-12,5.170596490408836e-12,2.3380606685867288e-12,2.211489445025509,1.0083623303173884e-09,1.146171957186526e-10,2.5507558424410036e-11,4.493460087852512,8.431978892597913e-12,9.841710114320416e-12,4.005998601378226e-12,2.456743272684735,1.092736803262274e-11,8.900976626695226e-12,8.30029342763792e-12,1.0723689113275419,7.531186565387977e-12,5.732730632536509e-12,2.8910563369963604e-12,1.9829190317655598,2.0849648060082206e-10,2.885264191652272e-11,8.608593491801854e-12,3.3516092894849434
001 (13).edf,125,135,0,4.792979432595246e-12,7.138675798374445e-12,1.53918743542419e-12,4.637950930522684,9.885625953233494e-12,4.292316001610058e-12,5.913819048722956e-12,0.7258111833058117,6.854487523019087e-12,1.3091153355151613e-11,2.3349568084911788e-12,5.606593367185648,5.590497139406689e-12,5.0844206143922506e-12,2.3620376521276186e-12,2.152556971228816,5.800332041597751e-12,8.80338571368919e-12,1.7211854514575026e-12,5.1147223596588445,6.584784417970453e-12,7.681990296643511e-12,2.774237279244689e-12,2.7690458758217686
001 (13).edf,130,140,0,5.704975578298948e-12,9.896815006384977e-12,1.5813530967706878e-12,6.258447292129416,3.4865342931433587e-12,4.709381942626235e-12,6.421020650527806e-12,0.7334319882991072,6.086164773970126e-12,3.014613934611402e-11,2.7209504217621908e-12,11.079268150204014,5.596271474267084e-12,5.260272325154758e-12,2.577354666869697e-12,2.040957883201839,5.315906661520793e-12,1.1644755860835897e-11,1.6047366386530887e-12,7.256490305231483,5.2379705562400616e-12,1.2331472896223179e-11,2.9810830949166934e-12,4.136574695703939
001 (13).edf,135,145,0,7.76006136991448e-12,8.706763593050083e-12,1.442669594790602e-12,6.035175084086967,6.490573589075328e-12,3.969844721551812e-12,3.714786624653752e-12,1.0686602280748316,8.615420170729525e-12,1.6944024386948494e-11,2.7114050523407822e-12,6.249167520109381,7.678353543444888e-12,7.511440466327162e-12,1.8395375735438675e-12,4.08333081876462,7.521431072953148e-12,9.816970537453141e-12,1.5466171657443323e-12,6.347382374182159,7.613167949223476e-12,9.389808741066136e-12,2.251003202214667e-12,4.171388442196751
001 (13).edf,140,150,0,3.386022309184888e-12,5.28815514150692e-12,1.0668885208270003e-12,4.956614527455781,3.155963843114343e-12,2.792996611889536e-12,2.2333534579022595e-12,1.250584228845235,6.524868417454452e-12,1.4250723131886473e-11,2.331184995296032e-12,6.1130811843085,4.788981442678469e-12,7.067634195247896e-12,1.6042587871649658e-12,4.405544948105141,4.0937988734571906e-12,5.966653909796046e-12,1.4053486580572435e-12,4.245675175044718,4.389926977177868e-12,7.0732325980653744e-12,1.7282068838495e-12,4.092815891526875
001 (13).edf,145,155,0,3.4283404982705647e-12,4.152886824966978e-12,1.4811976540471668e-12,2.8037357564129217,4.770840764626787e-12,2.99569034674943e-12,1.402422915745741e-12,2.136082000026694,4.610932083003251e-12,1.371454865096736e-11,2.201487493909064e-12,6.229673658792931,5.078971593028961e-12,6.994792104360021e-12,1.616251647168611e-12,4.327786527929402,5.0216427717460265e-12,4.297593643992909e-12,1.5244797603624646e-12,2.8190558876105385,4.582145542135118e-12,6.43110231420734e-12,1.6451678942466094e-12,3.9090857150190184
001 (13).edf,150,160,0,5.839308998081409e-12,4.236887431349467e-12,1.404385214981227e-12,3.0168983453774847,5.11858230595683e-12,2.9960183897905854e-12,1.5280471995360096e-12,1.9606844544463837,7.901445009780532e-12,6.124950882701303e-12,1.9237526114921172e-12,3.18385578588019,8.391948837003713e-12,5.397102995414475e-12,1.4366042881494345e-12,3.7568473378057137,6.613226841254942e-12,4.252262628635022e-12,1.582274058476836e-12,2.687437492799718,6.772902398415485e-12,4.6014444655781705e-12,1.5750126745271248e-12,2.9215285311654324
001 (13).edf,155,165,0,4.948305534075024e-12,6.6254647234524394e-12,1.237119310802144e-12,5.355558405402718,4.039383955435168e-12,2.9659282840801355e-12,1.8933598598396408e-12,1.5664894703806262,6.16391223298614e-12,1.4988296480563796e-11,1.8532902676613463e-12,8.087398257088685,7.166380442106157e-12,1.0642262185861673e-11,1.5279462868213183e-12,6.965076114031097,6.518054162081088e-12,8.093435670606002e-12,1.343025275562442e-12,6.026272042584287,5.767207265336715e-12,8.663077468912811e-12,1.5709482001373783e-12,5.514553228524805
001 (14).edf,0,10,0,9.143897742539209e-11,1.4090794110527818e-11,9.106285285615988e-12,1.5473701590246913,2.6255361158036277e-11,1.1989856759862014e-11,1.1585602796387202e-11,1.0348927863814625,3.73628363438235e-12,2.5627928544777482e-12,1.7552393997012407e-12,1.460081658897334,1.4114230044430416e-11,8.248925948910951e-12,1.1529464741226322e-11,0.7154647795066297,4.210362731923809e-11,1.0223603043893133e-11,1.2110039378763302e-11,0.8442254169562564,3.552969591629585e-11,9.423194543534334e-12,9.21732632033881e-12,1.022334917528227
001 (14).edf,5,15,0,8.388889372356231e-12,6.704739110902566e-12,9.587182251523484e-12,0.6993440757671135,9.569090098162984e-12,6.7900631691587244e-12,1.3152347147532383e-11,0.5162624657784114,1.9164773951600483e-12,2.1088001802130495e-12,1.8100746170484107e-12,1.165034944057585,6.6404819152823665e-12,3.4474177123480784e-12,1.247341623330173e-11,0.27638119724924326,8.880567947722377e-12,5.971356037333252e-12,1.0851427005915566e-11,0.5502830212172111,7.0791013457368e-12,5.0044752419911345e-12,9.574889451064316e-12,0.5226666341755886
001 (14).edf,10,20,0,3.986140768312994e-11,1.206001425584335e-11,8.577197655319559e-12,1.406055303897976,4.4985881434969305e-11,9.659078208178409e-12,7.327172273736796e-12,1.3182545526873986,3.4258313204553697e-12,2.339122710818406e-12,1.7214879000074581e-12,1.358779641035102,8.847983156090477e-12,4.239597318207959e-12,1.1176842046794696e-11,0.3793197846455918,1.9996384099509442e-11,7.887680757183914e-12,1.0616527397822856e-11,0.7429624077267911,2.3423497538830903e-11,7.237098650046407e-12,7.883845454736273e-12,0.9179655653572804
001 (14).edf,15,25,0,5.09537891943594e-11,1.2293126914792275e-11,1.0203588192052838e-11,1.2047846976387084,1.3176012376830538e-10,1.3961308496420738e-11,1.0878406510995154e-11,1.2833964682519996,1.3508182983723603e-11,3.257271413693208e-12,1.6773837083861218e-12,1.9418761476031978,2.4460229112253077e-11,6.909898694128488e-12,1.3861175400278388e-11,0.4985074133027499,2.7073455528237417e-11,8.55444539677076e-12,8.851809845126641e-12,0.9664063673351959,4.9551156117375773e-11,8.995210183161094e-12,9.094472731367827e-12,0.9890853982260713
001 (14).edf,20,30,0,2.0789526652114096e-11,1.0772875535083603e-11,7.55541386062397e-12,1.4258485019897926,9.882720623079059e-11,3.400139495745378e-11,1.2216701857559554e-11,2.783189387274284,1.6099731650542365e-12,2.7823504127529747e-12,1.6292547497482633e-12,1.7077442390042912,7.834708415349046e-12,6.398769658278475e-12,9.566660991226962e-12,0.6688613366927522,1.1414410934206034e-11,8.77763007607197e-12,7.503310254488238e-12,1.1698343502218205,2.80951650795028e-11,1.254660412792816e-11,7.694268342729397e-12,1.6306429109382332
001 (14).edf,25,35,0,2.16045310138627e-11,1.0503693326829235e-11,5.633344759716559e-12,1.86455716361264,4.532821270579024e-10,5.531364303343233e-11,9.01662378081968e-12,6.134629144791034,3.155220322054464e-12,3.034202874595186e-12,1.7228957207735441e-12,1.7611065127220193,1.2585085483745071e-11,8.303221366049086e-12,6.96977768609012e-12,1.1913179645055503,1.294868988768828e-11,8.093853407363081e-12,4.675423570775535e-12,1.7311486937686194,1.0071513075305057e-10,1.7049722801653786e-11,5.6036131036350876e-12,3.042630261285091
001 (14).edf,30,40,0,1.1803542292801734e-11,1.0776012037615404e-11,3.4200526454756444e-12,3.1508322106885953,5.090963716787482e-10,5.444191527749981e-11,6.190834506609645e-12,8.79395422690994,2.3360738161850952e-12,3.1207318871889834e-12,2.0570615375461636e-12,1.5170824159746117,9.841095650562657e-12,9.883345561833683e-12,6.03459756002697e-12,1.6377803927308638,8.680068669947073e-12,9.885481437229162e-12,3.0265567811871827e-12,3.26624681178178,1.0835143042164894e-10,1.762149724027341e-11,4.145820606169121e-12,4.250424442884004
001 (14).edf,35,45,0,9.228857203005355e-12,7.841507092316398e-12,2.9280274595328447e-12,2.67808522996826,1.879703368449313e-11,9.32746837415847e-12,5.36585909411469e-12,1.7382991633881888,2.8042489079644476e-12,3.9171935408288755e-12,1.7667938106269959e-12,2.2171198004359947,6.8737281917243195e-12,5.977583475062974e-12,6.838041448486678e-12,0.8741660196262584,7.223378694200649e-12,5.138586958128415e-12,2.500722596245133e-12,2.054840855136859,8.98544933627758e-12,6.4404678880990265e-12,3.879888881801269e-12,1.6599619433196213
001 (14).edf,40,50,0,1.3766208894659202e-11,9.120488150378888e-12,3.268320904847212e-12,2.7905730238583333,2.0367177375870342e-11,7.668713440298685e-12,5.619514598295256e-12,1.3646576240988995,4.0106920280089096e-12,4.1583691113893025e-12,1.681018051249423e-12,2.473720676764047,8.513167359437397e-12,7.377734832024343e-12,6.772411485138873e-12,1.0893807690530573,9.169530335557523e-12,5.794181819608236e-12,2.0562496383395435e-12,2.8178396783997184,1.1165355198706673e-11,6.82389747073989e-12,3.879502935574062e-12,1.7589618010509736
001 (14).edf,45,55,0,1.1992488431301255e-11,8.665200799090125e-12,3.0876322331859873e-12,2.8064225738921302,1.96910706435497e-11,8.890336409434129e-12,6.268988753116466e-12,1.4181452160070518,2.0452749232569118e-12,5.9425946356086175e-12,1.8254789139875836e-12,3.25536197108275,5.753502778293075e-12,8.736941084274659e-12,1.112757309683736e-11,0.7851614191380007,7.255237663307058e-12,7.617043908790905e-12,2.9636690637972954e-12,2.5701398316825985,9.347514887941599e-12,7.970423367439688e-12,5.054668412184939e-12,1.5768439623509112
001 (14).edf,50,60,0,1.030775396536502e-11,5.759495477680595e-12,2.603413853702413e-12,2.2122857914003182,1.6327373333821666e-11,7.682751299305722e-12,5.402870779346887e-12,1.421975763083942,3.0569354368271482e-12,4.857079892401237e-12,1.7331921337690192e-12,2.8023897626623633,6.3659112105702185e-12,9.508994299300665e-12,7.283590736194669e-12,1.3055366018915917,9.563063505274168e-12,6.027831185420119e-12,2.034089762055585e-12,2.9634047119575437,9.124207490371644e-12,6.767230430821668e-12,3.811431453013714e-12,1.7755088906218666
001 (14).edf,55,65,0,1.0412637100084324e-11,6.8148779694720644e-12,2.6011315235331833e-12,2.6199666982680068,1.519840865670687e-11,7.478782444146424e-12,4.8443832279914905e-12,1.5438048750835864,3.461183038134589e-12,4.187337231868992e-12,1.8197849744214318e-12,2.301006597331798,3.6251043957221564e-12,9.239278123025175e-12,6.650651430576044e-12,1.3892290431202043,9.48796180933902e-12,5.601408885829501e-12,2.0839126896233432e-12,2.687928776345197,8.437058999997393e-12,6.664336930868432e-12,3.5999727692290986e-12,1.8512187058280274
001 (14).edf,60,70,0,1.0146871987762568e-11,6.027897007644548e-12,1.935474326923397e-12,3.1144288114771377,9.630046299190478e-11,2.9500302717046724e-11,5.698986411698647e-12,5.17641218734786,2.4505383056360783e-12,4.854539489431459e-12,1.7783500579428478e-12,2.729799719548508,5.796902308600394e-12,6.647750434404993e-12,7.791267524776836e-12,0.8532309297896177,5.855554715087927e-12,5.240168634752549e-12,1.8809541010917358e-12,2.785909891002163,2.411006606179835e-11,1.0454131656656055e-11,3.817006484486692e-12,2.7388299441314463
001 (14).edf,65,75,0,9.327585675665723e-12,1.008228808424514e-11,2.447383584841426e-12,4.119619068581113,4.181659717540026e-11,1.1096685548897915e-11,6.353269896975203e-12,1.7466101281453594,6.23136572684676e-12,6.8980627273801885e-12,1.83823065657963e-12,3.7525555907196746,8.765576901641314e-12,8.065264661095038e-12,6.5668018092072756e-12,1.2281876163502872,8.001378836384228e-12,5.011749939146698e-12,2.124373976926154e-12,2.3591655676362646,1.4828500863187657e-11,8.230810192152996e-12,3.866011984905938e-12,2.1290182814457195
001 (14).edf,70,80,0,1.6421850542692173e-11,9.632508755934159e-12,2.3241115835310036e-12,4.144598230219036,3.067874577999145e-10,2.7473824254441907e-11,6.153530379153078e-12,4.464725541539162,3.7705787935952035e-12,5.412503555915418e-12,2.229524976092622e-12,2.4276487655236583,7.025690375299226e-12,6.8442815284936034e-12,7.566769406080432e-12,0.9045183170236086,8.139102996465496e-12,6.8809240410628475e-12,2.2822756407217467e-12,3.0149399653088462,6.842893610159332e-11,1.1248808427169588e-11,4.111242397115776e-12,2.736109268346994
001 (14).edf,75,85,0,1.2728161135844994e-11,5.646958647882926e-12,2.5782461068585297e-12,2.1902325898451473,2.668470353554171e-10,2.4096669171611687e-11,6.660495205558391e-12,3.6178494883536985,3.269505762065144e-12,3.3934864476075258e-12,1.779923913605157e-12,1.9065345555890474,6.449129196337798e-12,6.7314989742795765e-12,8.270622741220387e-12,0.8139047306232586,9.574286921134709e-12,4.389127461695631e-12,1.9016703387336475e-12,2.308038029671547,5.977362367415995e-11,8.851548140615469e-12,4.2381916611952234e-12,2.0885200217960933
001 (14).edf,80,90,0,1.084648328959386e-11,1.153671952571584e-11,3.150752427920314e-12,3.661576017043893,8.626989617343865e-11,1.2866714469828915e-11,5.8885861306033496e-12,2.185026113986819,3.5818291103297012e-12,1.2737356787696897e-11,2.0135724407410536e-12,6.32575045723668,6.764361754677927e-12,7.921877226262406e-12,5.875332504002794e-12,1.348328323693225,8.97211551066923e-12,8.525522215406808e-12,2.5948534198499605e-12,3.285550601890942,2.3286937167741876e-11,1.0717638044982172e-11,3.904619384623494e-12,2.744861147590606
